"gene_id","baseMean_FvIAC_HT","baseMean_FvIAC_VF","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FVEG_03263",15.1121203191759,891.683165339208,453.397642829192,-5.86905909351892,0.53990243497264,-10.8705920057878,1.59164694330513e-27,2.60745876033594e-25
"FVEG_05921",2.93093885405142,174.784193436964,88.8575661455078,-5.84792919180358,0.715596406566876,-8.17210530703953,3.03053821905039e-16,2.20652044615621e-14
"FVEG_08459",6.29940611139165,353.394825540984,179.847115826188,-5.81463148679568,0.761749689928228,-7.63325743833717,2.28895158101651e-14,1.34607960283625e-12
"FVEG_02448",8.00217034037944,446.883511892854,227.442841116617,-5.81116738472284,0.976378121441658,-5.95175911576393,2.65275617368218e-09,7.26756299380698e-08
"FVEG_15958",18.5898449158393,1033.94351241978,526.266678667812,-5.80277398951662,0.898661329970711,-6.45713106371869,1.06706480731279e-10,3.69405756312739e-09
"FVEG_12925",2.21725215268147,123.905603378369,63.0614277655254,-5.79329782491508,0.910138414621102,-6.36529315964196,1.94917083368146e-10,6.50243390116136e-09
"FVEG_10547",8.17053203940096,443.380351275445,225.775441657423,-5.78853662335715,0.919248364918424,-6.29703227578853,3.03398125733809e-10,9.83524524905289e-09
"FVEG_16981",3.63692659610734,207.873324370646,105.755125483377,-5.78637683620511,1.26521069038765,-4.57344921297828,4.79760009799115e-06,6.23416194036414e-05
"FVEG_10137",10.1461887261031,554.046808358448,282.096498542276,-5.78549915569752,1.22556522667907,-4.72067828766205,2.35059469434483e-06,3.34850244191296e-05
"FVEG_12418",4.34775312794889,235.265584544087,119.806668836018,-5.77639332649847,0.924709476698869,-6.24671150459027,4.19184270468912e-10,1.33065622743315e-08
"FVEG_15676",3.34733011120488,176.137278207704,89.7423041594542,-5.77105533111475,1.13394980362047,-5.08933932762186,3.59313152371887e-07,6.16138104646672e-06
"FVEG_06910",30.846622474672,1676.64206398047,853.744343227573,-5.76791710701239,0.729405604642782,-7.90769507431625,2.62198078316944e-15,1.73050731689183e-13
