"gene_id","baseMean_FvIAC_HT","baseMean_FvIAC_VF","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FVEG_03012",3703.13051940246,1378.52850109405,2540.82951024826,1.42554389639581,0.404318856284646,3.52579127645782,0.000422219590222265,0.00298186491200851
"FVEG_15542",245.59624387297,91.7114329970448,168.653838435007,1.42082025257763,0.529723763425819,2.6821908901895,0.00731417108369742,0.0313552362251589
"FVEG_06189",2609.36816684942,976.352457839947,1792.86031234468,1.41866729575278,0.560347712062559,2.53176244894598,0.011349084967352,0.0445513502312741
"FVEG_04995",1447.46631890981,541.478226829651,994.472272869729,1.41786335948397,0.420226742222446,3.37404362222485,0.000740726285181703,0.004754937808341
"FVEG_06173",8071.08412136706,3021.93135023431,5546.50773580068,1.41739149147337,0.548201457048733,2.585530325118,0.00972293194434123,0.0395031787676645
"FVEG_11642",3502.71992903653,1314.33129366072,2408.52561134862,1.41442115447238,0.352613977107016,4.01124528890446,6.03993170293529e-05,0.000574795990069796
"FVEG_07134",656.827344057941,246.714548916933,451.770946487437,1.41169229123549,0.433181630885653,3.25889232271747,0.00111848110487882,0.0067639720871182
"FVEG_05242",4966.08813669614,1870.26393617149,3418.17603643382,1.40898029227471,0.377244022650117,3.73493072832992,0.000187766864421326,0.00151902399841379
"FVEG_09188",4305.516695872,1621.90788591898,2963.71229089549,1.40873557640753,0.421382877247525,3.34312486926236,0.000828406140513462,0.00523402061506233
"FVEG_09722",2015.18572576827,759.390454973445,1387.28809037086,1.40746634659351,0.455779793316751,3.08804024933016,0.00201481180449389,0.0110441000158447
"FVEG_07013",3065.04977271668,1155.77791565652,2110.4138441866,1.40715495004764,0.35087732126886,4.01039014137197,6.06185004728358e-05,0.000575687498279291
"FVEG_05217",1696.82479660033,639.965953085928,1168.39537484313,1.40674465545163,0.440303513610862,3.19494306078807,0.00139858430238897,0.00815677837896787
"FVEG_07510",30400.8711410862,11467.0592974984,20933.9652192923,1.4066197577801,0.495909770064826,2.83644292306688,0.00456191315481599,0.0212382331086972
"FVEG_06453",241.163688429649,90.8477743042208,166.005731366935,1.40568106780012,0.55189020194273,2.54703030213606,0.0108643998735596,0.0430497063725052
"FVEG_02029",2900.82297710127,1095.37337705836,1998.09817707982,1.40566385109195,0.356276605215796,3.94542844102981,7.96574190999571e-05,0.000726418650917502
"FVEG_07484",9544.52313699117,3603.00965121115,6573.76639410116,1.40560755698753,0.419761452653703,3.34858655577203,0.000812249049915246,0.00515679777434081
"FVEG_02171",1555.81204910023,586.946456218778,1071.3792526595,1.40537842377147,0.413322729809083,3.40019631734413,0.000673374880799022,0.00440623477635537
"FVEG_14033",1429.99488717023,540.912073546484,985.453480358357,1.40334750984312,0.370004013526367,3.79278996589349,0.000148964147146679,0.00124123259393609
"FVEG_07320",2721.99561204979,1031.74120645645,1876.86840925312,1.39995701716153,0.378882592491689,3.69496262141482,0.000219919137458159,0.00173328021223466
"FVEG_00431",802.308877810563,304.20202801166,553.255452911112,1.39865174596867,0.491305857392194,2.84680454125376,0.00441604673390804,0.0207758014035243
"FVEG_07849",1254.56611210213,476.860111621078,865.713111861602,1.39601018901887,0.56153448385306,2.48606315223941,0.0129165042033461,0.0495384655357431
"FVEG_11357",361.15504120533,137.504848846174,249.329945025752,1.39584952378236,0.454522392242654,3.07102476710798,0.00213325454940671,0.0115613147594025
"FVEG_01200",13625.9307396629,5181.38863633699,9403.65968799995,1.39497172522469,0.343416732205801,4.06203773550765,4.86462110098647e-05,0.000477344101355195
"FVEG_04063",477.117277161933,181.647979119857,329.382628140895,1.39365075884281,0.506162744694573,2.75336494724392,0.0058986101516347,0.026332773494451
"FVEG_15804",952.121799943958,363.124301382479,657.623050663219,1.39059951967629,0.457761384186578,3.03782618568258,0.00238291356278166,0.0127097959447436
"FVEG_06157",2089.94590723224,797.812392199872,1443.87914971606,1.38965928835275,0.28261793404446,4.91709520505565,8.7837839251467e-07,1.37747749964608e-05
"FVEG_04185",14667.9479932918,5599.41431202872,10133.6811526602,1.38937511453828,0.47978613627603,2.89582172032362,0.00378167173245841,0.0183270240219617
"FVEG_11553",12576.2883361808,4808.38257509523,8692.33545563803,1.3872380166096,0.407848600587589,3.40135534267127,0.000670526058126938,0.00439386146946895
"FVEG_10251",2061.17382168,788.153210127221,1424.66351590361,1.38701653548461,0.336908379927883,4.11689532858015,3.84010367342208e-05,0.00038775553185526
"FVEG_15565",920.885168557819,352.269674831057,636.577421694438,1.38695544018423,0.376346099887878,3.6853190204374,0.00022841634650075,0.00179237449875131
"FVEG_02904",6611.04703544279,2530.43671449438,4570.74187496858,1.38576762261492,0.379233005218415,3.65413242926155,0.000258053058313034,0.00198772355748428
"FVEG_06324",1313.69803327567,503.819906928343,908.758970102005,1.38341523994293,0.463477391322717,2.98486024527498,0.00283707912289884,0.0146303338243249
"FVEG_04086",10202.7441379231,3924.81184822089,7063.77799307199,1.37827071247665,0.489689848648692,2.81457889372226,0.00488411875821021,0.0223762573682961
"FVEG_11300",1242.03116815879,478.462661874161,860.246915016477,1.37661099254748,0.363237624001254,3.78983591342599,0.000150746830678925,0.00125380908852988
"FVEG_07855",7127.95914957542,2747.97834003828,4937.96874480685,1.37514963251003,0.321090132379259,4.28275270348626,1.8459529710301e-05,0.000207788620321842
"FVEG_01327",3290.78456061918,1269.51299420729,2280.14877741324,1.3738447064372,0.332687670312921,4.12953297952093,3.63500860158504e-05,0.000371767769352744
"FVEG_07806",7793.00407549766,3012.03191679275,5402.5179961452,1.371433519825,0.388484523607371,3.53021404067841,0.000415223602750983,0.00294368393502726
"FVEG_09499",3527.56465443413,1364.2244003526,2445.89452739337,1.3707911068847,0.499523364155946,2.74419818020114,0.00606589056112553,0.0268963170651356
"FVEG_06827",3777.34993617043,1460.85249051625,2619.10121334334,1.37067858840632,0.487063743140181,2.81416674451958,0.00489038543965923,0.0223762573682961
"FVEG_02120",719.80440592241,279.133384919521,499.468895420966,1.36580280478195,0.485535436109897,2.81298274689226,0.00490842846925087,0.0224029466551778
"FVEG_00871",1117.66903472372,434.592265801971,776.130650262846,1.36439638254703,0.402021099631365,3.39384272068833,0.000689192617760961,0.00448733362337761
"FVEG_02654",2380.75729190941,924.867075885028,1652.81218389722,1.36346652785772,0.376946704418862,3.61713343524193,0.000297883758701757,0.00223266797575974
"FVEG_02036",2680.24447490347,1043.57318174104,1861.90882832226,1.36146640208532,0.343365628800981,3.96506315101925,7.33765183167034e-05,0.000682714177522755
"FVEG_09207",1754.21027914381,682.6733794345,1218.44182928916,1.36146458148991,0.496568223296371,2.7417472919473,0.00611133390475894,0.0270709092307731
"FVEG_05040",664.425144218679,258.792369260462,461.60875673957,1.35965630999173,0.543100630663572,2.50350714623637,0.0122969197024073,0.0475798993462186
"FVEG_10293",2527.19813524444,985.194531454344,1756.19633334939,1.35907318641947,0.501945484053344,2.70761114423142,0.00677693746567549,0.0294512668451478
"FVEG_05013",324.948320236333,126.49878578157,225.723553008951,1.35786965377128,0.53025010584048,2.56080977413286,0.0104428518170758,0.0417987445767248
"FVEG_04750",1426.30349419617,557.068707510337,991.686100853255,1.35650672866166,0.337230752945506,4.02248821263601,5.7586537020767e-05,0.000552036458337007
"FVEG_01003",2440.52726074985,955.302476542131,1697.91486864599,1.35355023875755,0.455929596469448,2.9687702865507,0.00298994020618529,0.0151881408656088
"FVEG_01159",707.798194590679,277.482816414535,492.640505502607,1.35079534673272,0.341215298672086,3.95877720603277,7.53344693960339e-05,0.000695290163218526
